id	parentSeq	childSeq	strand	pStart	pEnd	cStart	cEnd	method
8609	3828	13537	0	1760	6097	1	363	AUGUSTUS
8610	3828	13538	0	6215	7277	1	107	AUGUSTUS
8611	3830	13539	1	1726	4397	1	502	AUGUSTUS
8612	3830	13540	0	9585	14597	1	555	AUGUSTUS
8613	3830	13541	0	17206	19887	1	659	AUGUSTUS
8614	3830	13542	0	20118	21527	1	282	AUGUSTUS
8615	3830	13543	0	22099	24457	1	212	AUGUSTUS
8616	3831	13544	0	1	4507	1	350	AUGUSTUS
8617	3831	13545	0	6924	18487	1	738	AUGUSTUS
8618	3831	13546	1	19746	21363	1	256	AUGUSTUS
8619	3831	13547	1	21456	26517	1	1227	AUGUSTUS
8620	3831	13548	1	30986	34489	1	411	AUGUSTUS
8621	3831	13549	0	34829	40167	1	491	AUGUSTUS
8622	3831	13550	0	41014	42277	1	240	AUGUSTUS
8623	3833	13551	0	272	1477	1	172	AUGUSTUS
8624	3834	13552	1	141	1948	1	470	AUGUSTUS
8625	3835	13553	1	2	4228	1	1107	AUGUSTUS
8626	3836	13554	0	920	3837	1	444	AUGUSTUS
8627	3836	13555	0	4027	5857	1	393	AUGUSTUS
8628	3836	13556	0	6099	7447	1	201	AUGUSTUS
8629	3837	13557	1	1	4381	1	184	AUGUSTUS
8630	3837	13558	0	4880	6457	1	334	AUGUSTUS
8631	3837	13559	0	6725	16277	1	1592	AUGUSTUS
8632	3838	13560	0	365	1177	1	160	AUGUSTUS
8633	3838	13561	0	4146	6707	1	243	AUGUSTUS
8634	3838	13562	0	7464	16687	1	864	AUGUSTUS
8635	3838	13563	0	17784	18747	1	269	AUGUSTUS
8636	3839	13564	1	2	3040	1	890	AUGUSTUS
8637	3840	13565	1	2	477	1	100	AUGUSTUS
8638	3840	13566	0	1162	9907	1	476	AUGUSTUS
8639	3841	13567	0	330	2677	1	490	AUGUSTUS
8640	3841	13568	0	3800	7287	1	676	AUGUSTUS
8641	3841	13569	1	8286	9630	1	142	AUGUSTUS
8642	3841	13570	0	10167	11647	1	171	AUGUSTUS
8643	3841	13571	1	12156	13375	1	291	AUGUSTUS
8644	3843	13572	0	368	1957	1	241	AUGUSTUS
8645	3844	13573	0	1	4697	1	559	AUGUSTUS
8646	3844	13574	0	5749	8477	1	258	AUGUSTUS
8647	3844	13575	0	11456	16377	1	807	AUGUSTUS
8648	3845	13576	0	1173	4637	1	524	AUGUSTUS
8649	3845	13577	0	4727	13275	1	1048	AUGUSTUS
8650	3847	13578	1	2226	3341	1	202	AUGUSTUS
8651	3847	13579	0	3735	8029	1	680	AUGUSTUS
8652	3848	13580	1	996	4258	1	315	AUGUSTUS
8653	3849	13581	0	1	9897	1	1521	AUGUSTUS
8654	3849	13582	0	10030	12327	1	446	AUGUSTUS
8655	3850	13583	1	2466	3028	1	121	AUGUSTUS
8656	3850	13584	0	9896	10857	1	187	AUGUSTUS
8657	3850	13585	1	11266	12440	1	261	AUGUSTUS
8658	3850	13586	1	12496	13523	1	305	AUGUSTUS
8659	3850	13587	0	15101	22627	1	843	AUGUSTUS
8660	3851	13588	0	898	2607	1	249	AUGUSTUS
8661	3851	13589	0	3044	5357	1	488	AUGUSTUS
8662	3851	13590	0	9567	11407	1	194	AUGUSTUS
8663	3852	13591	1	1	7069	1	1777	AUGUSTUS
8664	3853	13592	0	1	6937	1	763	AUGUSTUS
8665	3853	13593	0	7042	8337	1	138	AUGUSTUS
8666	3853	13594	0	8399	11547	1	825	AUGUSTUS
8667	3854	13595	1	45	3156	1	854	AUGUSTUS
8668	3854	13596	0	6027	10177	1	1000	AUGUSTUS
8669	3855	13597	1	74	1718	1	318	AUGUSTUS
8670	3855	13598	0	1746	2627	1	126	AUGUSTUS
8671	3856	13599	1	509	1923	1	406	AUGUSTUS
8672	3857	13600	0	1	2507	1	733	AUGUSTUS
8673	3859	13601	0	2037	2597	1	122	AUGUSTUS
8674	3859	13602	0	3291	12077	1	1184	AUGUSTUS
8675	3860	13603	1	1	5188	1	1506	AUGUSTUS
8676	3862	13604	1	1	8298	1	449	AUGUSTUS
8677	3862	13605	0	10581	16177	1	438	AUGUSTUS
8678	3863	13606	0	1	1007	1	320	AUGUSTUS
8679	3863	13607	0	1060	3417	1	242	AUGUSTUS
8680	3864	13608	0	1	777	1	194	AUGUSTUS
8681	3864	13609	0	4554	7587	1	673	AUGUSTUS
8682	3864	13610	1	8876	9849	1	218	AUGUSTUS
8683	3865	13611	0	1811	2797	1	223	AUGUSTUS
8684	3865	13612	0	2847	6957	1	820	AUGUSTUS
8685	3866	13613	0	298	8477	1	178	AUGUSTUS
8686	3866	13614	0	10445	13147	1	283	AUGUSTUS
8687	3866	13615	0	15199	18327	1	420	AUGUSTUS
8688	3866	13616	1	18576	19751	1	269	AUGUSTUS
8689	3867	13617	0	1	8607	1	122	AUGUSTUS
8690	3867	13618	1	9956	12540	1	157	AUGUSTUS
8691	3868	13619	1	3746	5732	1	529	AUGUSTUS
8692	3869	13620	0	1	3047	1	120	AUGUSTUS
8693	3869	13621	1	4126	6524	1	278	AUGUSTUS
8694	3870	13622	1	2	6799	1	1913	AUGUSTUS
8695	3871	13623	0	1697	2187	1	101	AUGUSTUS
8696	3872	13624	0	1	2777	1	591	AUGUSTUS
8697	3873	13625	1	1	5549	1	699	AUGUSTUS
8698	3873	13626	0	6153	8007	1	429	AUGUSTUS
8699	3873	13627	0	8142	15197	1	930	AUGUSTUS
8700	3874	13628	0	1	3377	1	124	AUGUSTUS
8701	3874	13629	0	5280	6087	1	110	AUGUSTUS
8702	3874	13630	0	6149	7417	1	193	AUGUSTUS
8703	3874	13631	1	7996	24087	1	2325	AUGUSTUS
8704	3874	13632	1	24536	31155	1	899	AUGUSTUS
8705	3874	13633	1	31216	32068	1	143	AUGUSTUS
8706	3874	13634	1	33706	35225	1	418	AUGUSTUS
8707	3874	13635	1	35296	38358	1	667	AUGUSTUS
8708	3874	13636	1	38726	42155	1	466	AUGUSTUS
8709	3875	13637	1	9	1415	1	356	AUGUSTUS
8710	3875	13638	1	2596	7963	1	1011	AUGUSTUS
8711	3876	13639	1	44	3144	1	178	AUGUSTUS
8712	3876	13640	1	3286	4970	1	484	AUGUSTUS
8713	3877	13641	0	1	3907	1	989	AUGUSTUS
8714	3877	13642	1	4246	8261	1	815	AUGUSTUS
8715	3877	13643	1	8586	9825	1	356	AUGUSTUS
8716	3878	13644	1	1	2661	1	303	AUGUSTUS
8717	3878	13645	1	4596	8382	1	954	AUGUSTUS
8718	3879	13646	1	8	1266	1	287	AUGUSTUS
8719	3879	13647	1	2536	5867	1	239	AUGUSTUS
8720	3879	13648	0	7487	12217	1	791	AUGUSTUS
8721	3880	13649	1	2	9950	1	1917	AUGUSTUS
8722	3880	13650	0	10643	14527	1	293	AUGUSTUS
8723	3881	13651	0	1	1667	1	454	AUGUSTUS
8724	3881	13652	0	1752	4737	1	298	AUGUSTUS
8725	3881	13653	0	6969	7604	1	131	AUGUSTUS
8726	3882	13654	0	1	16097	1	1516	AUGUSTUS
8727	3884	13655	0	919	3907	1	127	AUGUSTUS
8728	3886	13656	0	286	4377	1	666	AUGUSTUS
8729	3888	13657	1	1	4647	1	1017	AUGUSTUS
8730	3889	13658	0	656	3011	1	672	AUGUSTUS
8731	3890	13659	0	1	4707	1	881	AUGUSTUS
8732	3891	13660	1	56	7356	1	932	AUGUSTUS
8733	3891	13661	0	10556	13427	1	194	AUGUSTUS
8734	3892	13662	1	1296	2718	1	447	AUGUSTUS
8735	3893	13663	0	6164	7597	1	100	AUGUSTUS
8736	3893	13664	1	16546	19070	1	445	AUGUSTUS
8737	3893	13665	1	21506	36881	1	2418	AUGUSTUS
8738	3893	13666	0	36954	37507	1	135	AUGUSTUS
8739	3893	13667	1	37716	41231	1	544	AUGUSTUS
8740	3893	13668	1	41366	42090	1	156	AUGUSTUS
8741	3894	13669	1	1	6525	1	310	AUGUSTUS
8742	3895	13670	0	479	6937	1	1257	AUGUSTUS
8743	3895	13671	1	8036	9393	1	250	AUGUSTUS
8744	3895	13672	0	10276	11147	1	170	AUGUSTUS
8745	3895	13673	0	11888	16747	1	903	AUGUSTUS
8746	3895	13674	0	16800	21187	1	879	AUGUSTUS
8747	3895	13675	0	21856	27277	1	1021	AUGUSTUS
8748	3896	13676	0	404	4337	1	1155	AUGUSTUS
8749	3897	13677	0	4822	6497	1	172	AUGUSTUS
8750	3897	13678	1	9906	10670	1	131	AUGUSTUS
8751	3898	13679	1	1	3721	1	245	AUGUSTUS
8752	3898	13680	0	3834	7157	1	526	AUGUSTUS
8753	3898	13681	1	7406	9984	1	190	AUGUSTUS
8754	3899	13682	1	326	8335	1	1682	AUGUSTUS
8755	3900	13683	1	4866	9819	1	323	AUGUSTUS
8756	3901	13684	0	3480	6927	1	985	AUGUSTUS
8757	3901	13685	0	6998	8447	1	438	AUGUSTUS
8758	3901	13686	0	8586	9227	1	102	AUGUSTUS
8759	3902	13687	0	1	7687	1	800	AUGUSTUS
8760	3903	13688	0	1	1157	1	360	AUGUSTUS
8761	3903	13689	0	2108	5867	1	946	AUGUSTUS
8762	3903	13690	0	6202	7573	1	215	AUGUSTUS
8763	3904	13691	1	1	3833	1	358	AUGUSTUS
8764	3905	13692	1	1	13094	1	1637	AUGUSTUS
8765	3905	13693	1	15936	20752	1	1253	AUGUSTUS
8766	3906	13694	1	1066	6571	1	719	AUGUSTUS
8767	3906	13695	1	6746	8961	1	292	AUGUSTUS
8768	3906	13696	0	9046	13767	1	1074	AUGUSTUS
8769	3906	13697	0	14091	21907	1	1200	AUGUSTUS
8770	3906	13698	1	22686	27785	1	890	AUGUSTUS
8771	3907	13699	0	1	7137	1	1309	AUGUSTUS
8772	3908	13700	0	1	2337	1	170	AUGUSTUS
8773	3908	13701	0	3385	5367	1	136	AUGUSTUS
8774	3908	13702	0	6441	10257	1	130	AUGUSTUS
8775	3908	13703	1	15196	20381	1	189	AUGUSTUS
8776	3908	13704	1	21156	25274	1	704	AUGUSTUS
8777	3908	13705	0	27394	28587	1	294	AUGUSTUS
8778	3908	13706	0	28647	31506	1	759	AUGUSTUS
8779	3909	13707	0	1	5497	1	1108	AUGUSTUS
8780	3909	13708	0	9536	12076	1	271	AUGUSTUS
8781	3910	13709	1	11	10040	1	1497	AUGUSTUS
8782	3910	13710	0	10108	13347	1	108	AUGUSTUS
8783	3910	13711	0	13557	15860	1	715	AUGUSTUS
8784	3911	13712	1	1	5115	1	269	AUGUSTUS
8785	3911	13713	1	7346	11204	1	141	AUGUSTUS
8786	3912	13714	0	1	1217	1	170	AUGUSTUS
8787	3912	13715	0	2450	3967	1	391	AUGUSTUS
8788	3912	13716	0	4037	9807	1	856	AUGUSTUS
8789	3912	13717	1	10376	11754	1	140	AUGUSTUS
8790	3914	13718	1	1	14077	1	777	AUGUSTUS
8791	3915	13719	1	1	6303	1	135	AUGUSTUS
8792	3915	13720	0	10923	13777	1	736	AUGUSTUS
8793	3915	13721	1	14046	14925	1	178	AUGUSTUS
8794	3916	13722	1	746	2267	1	218	AUGUSTUS
8795	3916	13723	1	2316	3812	1	361	AUGUSTUS
8796	3916	13724	1	4226	8134	1	710	AUGUSTUS
8797	3916	13725	0	9973	12777	1	627	AUGUSTUS
8798	3916	13726	1	13216	14139	1	120	AUGUSTUS
8799	3916	13727	0	15051	16587	1	161	AUGUSTUS
8800	3917	13728	0	1323	9347	1	2182	AUGUSTUS
8801	3917	13729	0	9602	11967	1	646	AUGUSTUS
8802	3918	13730	1	2	3629	1	1090	AUGUSTUS
8803	3919	13731	1	1	1202	1	135	AUGUSTUS
8804	3919	13732	0	3119	5707	1	518	AUGUSTUS
8805	3919	13733	0	6731	7977	1	177	AUGUSTUS
8806	3919	13734	1	8076	16348	1	1104	AUGUSTUS
8807	3920	13735	1	2	3191	1	1063	AUGUSTUS
8808	3921	13736	0	1237	7984	1	1380	AUGUSTUS
8809	3922	13737	0	49	1367	1	152	AUGUSTUS
8810	3923	13738	0	1287	4857	1	114	AUGUSTUS
8811	3923	13739	1	5516	14331	1	2164	AUGUSTUS
8812	3924	13740	0	1367	3777	1	501	AUGUSTUS
8813	3925	13741	0	280	3375	1	965	AUGUSTUS
8814	3927	13742	1	439	6641	1	1679	AUGUSTUS
8815	3928	13743	0	1	547	1	160	AUGUSTUS
8816	3928	13744	0	1059	4757	1	1188	AUGUSTUS
8817	3929	13745	1	1546	5887	1	500	AUGUSTUS
8818	3930	13746	0	1	677	1	115	AUGUSTUS
8819	3930	13747	1	1696	5162	1	816	AUGUSTUS
8820	3932	13748	1	144	14372	1	1995	AUGUSTUS
8821	3933	13749	1	360	6130	1	1889	AUGUSTUS
8822	3933	13750	0	6164	13506	1	1217	AUGUSTUS
8823	3934	13751	1	18	2272	1	669	AUGUSTUS
8824	3934	13752	1	2686	4572	1	214	AUGUSTUS
8825	3934	13753	1	6266	10450	1	222	AUGUSTUS
8826	3935	13754	0	238	2137	1	563	AUGUSTUS
8827	3937	13755	1	1	3526	1	125	AUGUSTUS
8828	3937	13756	1	4086	6629	1	393	AUGUSTUS
8829	3938	13757	1	2	16226	1	2530	AUGUSTUS
8830	3939	13758	1	306	5500	1	641	AUGUSTUS
8831	3940	13759	0	2891	6187	1	903	AUGUSTUS
8832	3941	13760	1	1	7381	1	790	AUGUSTUS
8833	3941	13761	0	8775	9687	1	196	AUGUSTUS
8834	3941	13762	0	10270	14177	1	485	AUGUSTUS
8835	3942	13763	0	2106	7147	1	1412	AUGUSTUS
8836	3942	13764	0	11023	14587	1	1017	AUGUSTUS
8837	3942	13765	0	14637	16147	1	401	AUGUSTUS
8838	3943	13766	0	4199	6407	1	448	AUGUSTUS
8839	3943	13767	0	7385	10687	1	124	AUGUSTUS
8840	3944	13768	1	336	13730	1	3063	AUGUSTUS
8841	3945	13769	1	2	5036	1	470	AUGUSTUS
8842	3945	13770	1	5656	6880	1	216	AUGUSTUS
8843	3946	13771	0	1	727	1	142	AUGUSTUS
8844	3946	13772	1	3886	13267	1	105	AUGUSTUS
8845	3946	13773	1	14006	15875	1	346	AUGUSTUS
8846	3947	13774	0	830	4377	1	414	AUGUSTUS
8847	3947	13775	1	5446	9425	1	703	AUGUSTUS
8848	3948	13776	0	1333	2597	1	335	AUGUSTUS
8849	3949	13777	0	155	1727	1	100	AUGUSTUS
8850	3949	13778	0	2139	4827	1	637	AUGUSTUS
8851	3949	13779	0	5984	11657	1	1555	AUGUSTUS
8852	3949	13780	0	12906	14437	1	315	AUGUSTUS
8853	3950	13781	0	1	1927	1	436	AUGUSTUS
8854	3950	13782	0	5081	12387	1	1178	AUGUSTUS
8855	3950	13783	1	14646	18469	1	1023	AUGUSTUS
8856	3950	13784	1	18516	23839	1	677	AUGUSTUS
8857	3951	13785	0	1	6587	1	631	AUGUSTUS
8858	3952	13786	0	746	4057	1	661	AUGUSTUS
8859	3952	13787	0	4319	5327	1	218	AUGUSTUS
8860	3953	13788	1	2	2427	1	434	AUGUSTUS
8861	3953	13789	0	3800	6297	1	645	AUGUSTUS
8862	3953	13790	0	7059	8597	1	300	AUGUSTUS
8863	3953	13791	0	17252	17985	1	104	AUGUSTUS
8864	3954	13792	1	2	3109	1	476	AUGUSTUS
8865	3954	13793	1	3176	4445	1	199	AUGUSTUS
8866	3955	13794	1	817	6735	1	788	AUGUSTUS
8867	3956	13795	0	2667	4667	1	248	AUGUSTUS
8868	3956	13796	0	5019	6917	1	404	AUGUSTUS
8869	3956	13797	1	9106	12814	1	852	AUGUSTUS
8870	3956	13798	1	14236	19530	1	545	AUGUSTUS
8871	3956	13799	0	20409	23377	1	313	AUGUSTUS
8872	3957	13800	0	5552	7267	1	394	AUGUSTUS
8873	3957	13801	1	8836	14833	1	916	AUGUSTUS
8874	3957	13802	0	15119	16547	1	112	AUGUSTUS
8875	3958	13803	1	1	13589	1	2333	AUGUSTUS
8876	3959	13804	0	5613	8507	1	376	AUGUSTUS
8877	3959	13805	1	9086	16248	1	1270	AUGUSTUS
8878	3960	13806	1	1	2667	1	493	AUGUSTUS
8879	3960	13807	1	3196	5394	1	399	AUGUSTUS
8880	3961	13808	0	2434	3897	1	351	AUGUSTUS
8881	3962	13809	0	1	3000	1	582	AUGUSTUS
8882	3963	13810	0	737	5497	1	640	AUGUSTUS
8883	3963	13811	1	6166	12282	1	1033	AUGUSTUS
8884	3963	13812	0	12284	24477	1	1652	AUGUSTUS
8885	3964	13813	1	633	6724	1	1001	AUGUSTUS
8886	3964	13814	1	7746	10966	1	622	AUGUSTUS
8887	3964	13815	0	11751	16087	1	195	AUGUSTUS
8888	3965	13816	0	166	9477	1	2308	AUGUSTUS
8889	3965	13817	0	9686	14807	1	946	AUGUSTUS
8890	3965	13818	0	16513	17477	1	129	AUGUSTUS
8891	3965	13819	1	17856	19142	1	292	AUGUSTUS
8892	3966	13820	0	1	5157	1	1029	AUGUSTUS
8893	3967	13821	0	1800	2507	1	122	AUGUSTUS
8894	3967	13822	0	2589	3467	1	102	AUGUSTUS
8895	3967	13823	1	7536	11610	1	863	AUGUSTUS
8896	3968	13824	1	1106	5849	1	127	AUGUSTUS
8897	3969	13825	0	1	2317	1	729	AUGUSTUS
8898	3969	13826	0	3938	8087	1	1085	AUGUSTUS
8899	3970	13827	0	490	9957	1	1414	AUGUSTUS
8900	3971	13828	0	1	3094	1	1031	AUGUSTUS
8901	3972	13829	1	9	1081	1	246	AUGUSTUS
8902	3972	13830	1	2176	5569	1	1000	AUGUSTUS
8903	3972	13831	0	6061	12179	1	1267	AUGUSTUS
8904	3974	13832	0	879	2107	1	264	AUGUSTUS
8905	3975	13833	1	2	6235	1	511	AUGUSTUS
8906	3975	13834	1	9786	11370	1	197	AUGUSTUS
8907	3976	13835	0	1044	3237	1	476	AUGUSTUS
8908	3976	13836	0	4014	8067	1	308	AUGUSTUS
8909	3976	13837	1	8206	11518	1	799	AUGUSTUS
8910	3977	13838	0	802	4407	1	119	AUGUSTUS
8911	3977	13839	1	9066	12968	1	234	AUGUSTUS
8912	3977	13840	0	13086	16967	1	357	AUGUSTUS
8913	3978	13841	0	205	9747	1	1861	AUGUSTUS
8914	3978	13842	0	9881	12957	1	419	AUGUSTUS
8915	3978	13843	1	13186	14677	1	177	AUGUSTUS
8916	3978	13844	0	17071	19277	1	113	AUGUSTUS
8917	3978	13845	1	19906	31839	1	2035	AUGUSTUS
8918	3978	13846	1	31966	36233	1	689	AUGUSTUS
8919	3979	13847	0	1	3007	1	484	AUGUSTUS
8920	3979	13848	1	4576	5371	1	125	AUGUSTUS
8921	3980	13849	1	2766	5576	1	325	AUGUSTUS
8922	3980	13850	0	5687	7437	1	264	AUGUSTUS
8923	3981	13851	0	1	937	1	111	AUGUSTUS
8924	3981	13852	1	2516	5820	1	567	AUGUSTUS
8925	3982	13853	0	1	3731	1	933	AUGUSTUS
8926	3983	13854	0	1	4587	1	1071	AUGUSTUS
8927	3983	13855	0	6076	13647	1	2006	AUGUSTUS
8928	3984	13856	0	422	3257	1	110	AUGUSTUS
8929	3985	13857	0	1297	5187	1	128	AUGUSTUS
8930	3985	13858	1	7406	12759	1	1162	AUGUSTUS
8931	3985	13859	1	12846	14795	1	431	AUGUSTUS
8932	3986	13860	0	5286	11297	1	302	AUGUSTUS
8933	3987	13861	1	793	3170	1	644	AUGUSTUS
8934	3988	13862	0	1	1657	1	121	AUGUSTUS
8935	3988	13863	1	3666	5117	1	153	AUGUSTUS
8936	3989	13864	0	89	5013	1	1521	AUGUSTUS
8937	3990	13865	0	1	1967	1	180	AUGUSTUS
8938	3990	13866	1	2926	4827	1	381	AUGUSTUS
8939	3991	13867	0	1695	2847	1	260	AUGUSTUS
8940	3992	13868	0	1	5037	1	868	AUGUSTUS
8941	3993	13869	0	1	947	1	177	AUGUSTUS
8942	3993	13870	1	1086	6952	1	934	AUGUSTUS
8943	3994	13871	1	1	2616	1	583	AUGUSTUS
8944	3995	13872	1	1	11921	1	702	AUGUSTUS
8945	3996	13873	0	2559	5627	1	112	AUGUSTUS
8946	3996	13874	0	7496	9799	1	293	AUGUSTUS
8947	3997	13875	0	2788	3967	1	198	AUGUSTUS
8948	3998	13876	0	4766	6227	1	307	AUGUSTUS
8949	3999	13877	0	2125	5084	1	783	AUGUSTUS
8950	4000	13878	1	2	3137	1	881	AUGUSTUS
8951	4000	13879	0	5064	8967	1	300	AUGUSTUS
8952	4000	13880	0	9448	11807	1	136	AUGUSTUS
8953	4000	13881	0	14790	16267	1	161	AUGUSTUS
8954	4000	13882	0	18040	19947	1	324	AUGUSTUS
8955	4000	13883	0	20854	21837	1	151	AUGUSTUS
8956	4001	13884	0	1	2467	1	379	AUGUSTUS
8957	4001	13885	0	3770	5097	1	237	AUGUSTUS
8958	4001	13886	1	7986	10699	1	383	AUGUSTUS
8959	4002	13887	1	2286	3913	1	311	AUGUSTUS
8960	4003	13888	0	1	5117	1	1151	AUGUSTUS
8961	4004	13889	1	1066	9069	1	312	AUGUSTUS
8962	4004	13890	0	9632	11919	1	697	AUGUSTUS
8963	4005	13891	1	1046	10146	1	796	AUGUSTUS
8964	4005	13892	1	11406	15494	1	1016	AUGUSTUS
8965	4005	13893	0	17088	18867	1	103	AUGUSTUS
8966	4005	13894	0	19857	27197	1	233	AUGUSTUS
8967	4006	13895	1	1	8900	1	1061	AUGUSTUS
8968	4007	13896	0	2312	7907	1	883	AUGUSTUS
8969	4008	13897	1	242	4019	1	161	AUGUSTUS
8970	4009	13898	0	426	4717	1	922	AUGUSTUS
8971	4010	13899	0	1500	13657	1	1181	AUGUSTUS
8972	4011	13900	0	5460	8167	1	348	AUGUSTUS
8973	4011	13901	0	8949	12567	1	1112	AUGUSTUS
8974	4012	13902	0	6982	11757	1	1327	AUGUSTUS
8975	4012	13903	0	12021	13147	1	120	AUGUSTUS
8976	4014	13904	0	1	2437	1	347	AUGUSTUS
8977	4014	13905	1	3386	9443	1	215	AUGUSTUS
8978	4015	13906	0	3560	6957	1	675	AUGUSTUS
8979	4016	13907	0	1877	3357	1	246	AUGUSTUS
8980	4016	13908	0	7280	11106	1	653	AUGUSTUS
8981	4017	13909	0	1433	7167	1	489	AUGUSTUS
8982	4017	13910	0	7460	9147	1	188	AUGUSTUS
8983	4017	13911	1	12266	14189	1	122	AUGUSTUS
8984	4020	13912	1	2	928	1	245	AUGUSTUS
8985	4020	13913	1	3386	5553	1	289	AUGUSTUS
8986	4020	13914	1	5826	10554	1	1055	AUGUSTUS
8987	4020	13915	1	12736	15150	1	147	AUGUSTUS
8988	4020	13916	1	15406	16704	1	382	AUGUSTUS
8989	4020	13917	1	17776	28326	1	940	AUGUSTUS
8990	4020	13918	0	30622	41827	1	1800	AUGUSTUS
8991	4020	13919	1	42936	46280	1	317	AUGUSTUS
8992	4020	13920	1	47236	47870	1	136	AUGUSTUS
8993	4020	13921	0	48867	50437	1	309	AUGUSTUS
8994	4020	13922	1	52376	55935	1	866	AUGUSTUS
8995	4020	13923	1	56796	57524	1	161	AUGUSTUS
8996	4022	13924	0	1	12347	1	1766	AUGUSTUS
8997	4023	13925	1	1520	7730	1	867	AUGUSTUS
8998	4023	13926	1	9476	11054	1	369	AUGUSTUS
8999	4023	13927	1	11136	14645	1	690	AUGUSTUS
9000	4023	13928	1	14716	16142	1	242	AUGUSTUS
9001	4024	13929	0	637	5257	1	709	AUGUSTUS
9002	4026	13930	1	2	1536	1	397	AUGUSTUS
9003	4026	13931	1	2516	5380	1	847	AUGUSTUS
9004	4027	13932	1	1	4853	1	960	AUGUSTUS
9005	4028	13933	0	3356	10317	1	175	AUGUSTUS
9006	4029	13934	0	715	4539	1	1074	AUGUSTUS
9007	4030	13935	0	1316	2622	1	370	AUGUSTUS
9008	4031	13936	0	1	2217	1	617	AUGUSTUS
9009	4032	13937	1	2406	4103	1	455	AUGUSTUS
9010	4032	13938	0	5256	7847	1	316	AUGUSTUS
9011	4033	13939	0	2257	13407	1	2108	AUGUSTUS
9012	4033	13940	0	13494	14537	1	299	AUGUSTUS
9013	4033	13941	1	15626	16732	1	223	AUGUSTUS
9014	4033	13942	0	17591	25587	1	934	AUGUSTUS
9015	4034	13943	0	1927	4767	1	275	AUGUSTUS
9016	4035	13944	1	2	838	1	177	AUGUSTUS
9017	4035	13945	0	1350	3777	1	310	AUGUSTUS
9018	4036	13946	1	1	5884	1	1039	AUGUSTUS
9019	4037	13947	0	1573	5387	1	996	AUGUSTUS
9020	4038	13948	0	1398	2477	1	297	AUGUSTUS
9021	4038	13949	0	2527	7527	1	1327	AUGUSTUS
9022	4038	13950	1	8046	17095	1	1585	AUGUSTUS
9023	4039	13951	1	4	5821	1	331	AUGUSTUS
9024	4039	13952	0	6970	11027	1	339	AUGUSTUS
9025	4039	13953	1	12446	13571	1	242	AUGUSTUS
9026	4039	13954	1	13656	14975	1	284	AUGUSTUS
9027	4039	13955	1	15876	16295	1	104	AUGUSTUS
9028	4039	13956	1	16376	18929	1	715	AUGUSTUS
9029	4040	13957	1	1	5889	1	1697	AUGUSTUS
9030	4041	13958	1	1	1505	1	195	AUGUSTUS
9031	4041	13959	0	3729	7867	1	893	AUGUSTUS
9032	4041	13960	0	8266	17597	1	215	AUGUSTUS
9033	4042	13961	0	1969	7417	1	964	AUGUSTUS
9034	4042	13962	0	7689	11287	1	317	AUGUSTUS
9035	4043	13963	0	330	7697	1	1246	AUGUSTUS
9036	4043	13964	0	7752	16187	1	841	AUGUSTUS
9037	4043	13965	0	17441	22137	1	123	AUGUSTUS
9038	4044	13966	0	1518	4887	1	910	AUGUSTUS
9039	4044	13967	0	4947	6967	1	130	AUGUSTUS
9040	4045	13968	1	2	11008	1	1744	AUGUSTUS
9041	4046	13969	0	1	1757	1	511	AUGUSTUS
9042	4046	13970	0	1817	2627	1	184	AUGUSTUS
9043	4046	13971	1	3026	6903	1	408	AUGUSTUS
9044	4047	13972	0	1	7957	1	309	AUGUSTUS
9045	4048	13973	1	2026	3480	1	186	AUGUSTUS
9046	4048	13974	0	4430	8017	1	901	AUGUSTUS
9047	4048	13975	0	9368	16427	1	1280	AUGUSTUS
9048	4049	13976	1	2	2974	1	732	AUGUSTUS
9049	4050	13977	1	416	4174	1	790	AUGUSTUS
9050	4051	13978	0	5400	9297	1	590	AUGUSTUS
9051	4052	13979	1	1494	2337	1	182	AUGUSTUS
9052	4052	13980	0	4954	8070	1	408	AUGUSTUS
9053	4053	13981	0	2676	6247	1	845	AUGUSTUS
9054	4054	13982	1	1576	5221	1	914	AUGUSTUS
9055	4055	13983	0	1	3177	1	473	AUGUSTUS
9056	4055	13984	0	4899	7197	1	100	AUGUSTUS
9057	4057	13985	1	2	2626	1	661	AUGUSTUS
9058	4058	13986	1	196	1335	1	122	AUGUSTUS
9059	4058	13987	0	1372	1977	1	155	AUGUSTUS
9060	4059	13988	1	2	4365	1	1167	AUGUSTUS
9061	4060	13989	0	1	917	1	264	AUGUSTUS
9062	4060	13990	0	1559	4597	1	309	AUGUSTUS
9063	4060	13991	1	5066	6699	1	261	AUGUSTUS
9064	4061	13992	0	1	4587	1	1077	AUGUSTUS
9065	4062	13993	0	1001	2807	1	375	AUGUSTUS
9066	4062	13994	1	3056	4396	1	162	AUGUSTUS
9067	4063	13995	0	1	937	1	118	AUGUSTUS
9068	4063	13996	0	1804	4097	1	294	AUGUSTUS
9069	4063	13997	1	4196	20141	1	3473	AUGUSTUS
9070	4064	13998	0	1	8257	1	1437	AUGUSTUS
9071	4064	13999	1	12516	16121	1	223	AUGUSTUS
9072	4065	14000	0	2498	7267	1	1344	AUGUSTUS
9073	4065	14001	0	7528	10387	1	285	AUGUSTUS
9074	4065	14002	1	13136	13764	1	137	AUGUSTUS
9075	4066	14003	0	1	797	1	140	AUGUSTUS
9076	4066	14004	1	2126	2989	1	133	AUGUSTUS
